id,descripcion,tipo,clasificacion,tipo_red,seccion_completa,jurisdiccion,geojson,geom
27427332,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4206219322453,-34.5817017568775],[-58.4206761203051,-34.5817495981881],[-58.4208127159533,-34.5819106645714],[-58.4209668433267,-34.58209038552],[-58.422115666857,-34.5830053407045],[-58.4225868057518,-34.5826441855571]]}",0102000020E610000006000000AA7C81F0D6354DC046E80234754A41C0977511B7D8354DC0E85655C5764A41C05261EA30DD354DC088C3740C7C4A41C0E864D43DE2354DC0EA8F10F0814A41C0DC23DCE207364DC008DC43EB9F4A41C066360F5317364DC00D16AD15944A41C0
27427333,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4169462656763,-34.5773374246289],[-58.4186114518474,-34.5790824688549],[-58.420324996197,-34.5808717485684],[-58.4205652879888,-34.5816481063043],[-58.4206219322453,-34.5817017568775]]}",0102000020E61000000500000070A2C77E5E354DC0D9C45631E64941C030B55F0F95354DC09BB5D45F1F4A41C0BF2DA035CD354DC0C7A265015A4A41C04EDF5615D5354DC0C12DF571734A41C0AA7C81F0D6354DC046E80234754A41C0
27427334,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4089576134614,-34.5686917978114],[-58.4114359606871,-34.5713493760119],[-58.4118745094408,-34.5717177023739],[-58.4123999354115,-34.5723978212735],[-58.4128454847549,-34.5728749357217]]}",0102000020E6100000050000002CA21BB958344DC0418D90E4CA4841C05AC6FDEEA9344DC0D247F2F9214941C0590DCE4DB8344DC0BB1EB10B2E4941C07FBB6585C9344DC0F155F154444941C065A9EF1ED8344DC0B8CF44F7534941C0
27427335,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4128454847549,-34.5728749357217],[-58.4141894453629,-34.574330510641],[-58.4145535452226,-34.5747208478694],[-58.4147440234269,-34.5752488422549],[-58.4153126027659,-34.5756361849348],[-58.4169251961568,-34.5773182044776],[-58.4169462656763,-34.5773374246289]]}",0102000020E61000000700000065A9EF1ED8344DC0B8CF44F7534941C04717E52804354DC0282684A9834941C0FC952F1710354DC0D1F6E673904941C03D6A085516354DC0F8450AC1A14941C0853F9FF628354DC031584E72AE4941C0952F09CE5D354DC0F4CE1B90E54941C070A2C77E5E354DC0D9C45631E64941C0
27427337,CAT - XLPE,CATXL,C,AT Geografico,CAT Unipolar 500mm2 Pb PVC,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4089576134614,-34.5686917978114],[-58.4088883005811,-34.5686182152836],[-58.4087803408964,-34.5685045265571],[-58.4086878745115,-34.5684492315453],[-58.4085340614181,-34.568447639183],[-58.4083670200627,-34.5685076580712],[-58.4082164758207,-34.5685589725228],[-58.4079644994834,-34.5686111427594],[-58.4077625956487,-34.5685961602778],[-58.4075829555531,-34.5685614118258],[-58.4075500439865,-34.568527177388],[-58.4075431831592,-34.5683215509916],[-58.4076363444044,-34.5681832873096],[-58.407633699736,-34.5680312845002],[-58.407503403026,-34.5679007765135],[-58.4073072165644,-34.5677895223147],[-58.4070868327761,-34.5677412027754],[-58.406676575498,-34.5675856105465],[-58.4064831235121,-34.5674925057051],[-58.4063356866409,-34.5673829441913],[-58.4062932221712,-34.567262684469],[-58.4063878552843,-34.5670162261504],[-58.4064326106666,-34.5668954619552],[-58.4064463103164,-34.5667643008139],[-58.4064326949135,-34.5667436422314],[-58.406409223432,-34.566741753924],[-58.4063872617125,-34.5667467504261],[-58.4063686008201,-34.5667535745426]]}",0102000020E61000001C0000002CA21BB958344DC0418D90E4CA4841C0415BAB7356344DC0C8464F7BC84841C0F1B209EA52344DC065989EC1C44841C040A65FE24F344DC03576C5F1C24841C0DF8B18D84A344DC0BEE369E4C24841C094F7D95E45344DC07B78E3DBC44841C047ABFE6F40344DC0966A588AC64841C0E89A432E38344DC07425FB3FC84841C0EB6B929031344DC017834CC2C74841C0F340A4AD2B344DC0A1C7CE9EC64841C0E5338F992A344DC061E2A07FC54841C036B001602A344DC07B8FB5C2BE4841C064F07F6D2D344DC06C90DE3ABA4841C08A8E50572D344DC04104C73FB54841C0B2804E1229344DC0CA3FFFF8B04841C0CF4893A422344DC035ADBA53AD4841C0EEB3DC6B1B344DC08C4165BEAB4841C015E85FFA0D344DC0217D31A5A64841C01CEE94A307344DC0415D2C98A34841C0FCA8CACE02344DC015CE1A01A04841C0EDE7926A01344DC089044B109C4841C005F8698404344DC00ACFD9FC934841C0A56BD9FB05344DC095ACCE07904841C0C831C56E06344DC095448CBB8B4841C0E4568EFC05344DC0C44C400E8B4841C06FB7A93705344DC0CF3069FE8A4841C074486F7F04344DC0E31853288B4841C06652E5E203344DC09FC691618B4841C0
27427338,CAT - XLPE,CATXL,C,AT Geografico,CAT Unipolar 500mm2 Pb PVC,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4063686008201,-34.5667535745426],[-58.4062607806026,-34.5667930032975],[-58.4058587392574,-34.5669953928846],[-58.4055912832373,-34.5671441845711],[-58.4050746667771,-34.5673895428294],[-58.4045979395176,-34.5675862709066],[-58.4043446382125,-34.5676815163276],[-58.4038563161118,-34.5678317996325],[-58.4032750097592,-34.5679660232608],[-58.4027698804457,-34.5680528253596],[-58.402074276014,-34.568172575801],[-58.4019153692281,-34.568230141881],[-58.4017301526027,-34.5683047269188],[-58.4015867021519,-34.5684199453342],[-58.4014723249772,-34.5685175644114],[-58.4013385055068,-34.5687080462467],[-58.4011814366067,-34.5688985161875],[-58.4009211732138,-34.5690835485473],[-58.4006110289288,-34.5692995602236],[-58.4000812237061,-34.5696782670468],[-58.3994581326335,-34.5701065247992],[-58.3993955658953,-34.570134406501],[-58.3993347600793,-34.5701288520307],[-58.3992195686608,-34.5700379594833],[-58.3991020411107,-34.5698838250178],[-58.3989638800342,-34.5697789055378],[-58.3987876357396,-34.5697585203998],[-58.3986430644952,-34.5697714314128],[-58.3983703769894,-34.5699315908905]]}",0102000020E61000001D0000006652E5E203344DC09FC691618B4841C0F22A6F5A00344DC0DE6152AC8C4841C009F4DD2DF3334DC00CB6164E934841C00686486AEA334DC0C26C3E2E984841C07A1F977CD9334DC0B8457538A04841C0ED2083DDC9334DC0EA99BBAAA64841C0C3B7AA90C1334DC0DA95B5C9A94841C0DBFD5290B1334DC0748660B6AE4841C0D81AF9839E334DC07B92531CB34841C0022AA4F68D334DC0EBA879F4B54841C07D057D2B77334DC052C603E1B94841C0154C7BF671334DC07AFDE9C3BB4841C0769FC5E46B334DC0A6239435BE4841C01C206C3167334DC05BCD19FCC14841C05A03F57163334DC0992CFD2EC54841C079E3650F5F334DC0FFCCDD6CCB4841C077FECEE959334DC05AE2A4AAD14841C00F9D8F6251334DC0E8D9CEBAD74841C040D5E13847334DC0D164D8CEDE4841C0E0C78DDC35334DC09D1AAB37EB4841C021E4AF7121334DC0D69F2740F94841C004D8D6641F334DC0841F0B2AFA4841C02859C3661D334DC02BFD72FBF94841C022A977A019334DC0CDBAFC00F74841C0302B93C615334DC0487C03F4F14841C01984983F11334DC0239EE283EE4841C07CC626790B334DC008DEE1D8ED4841C05D6466BC06334DC0760E3045EE4841C0AC6EEECCFD324DC079EAB384F34841C0
27427563,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4417042001731,-34.5798262716874],[-58.4385624188065,-34.5822886761381],[-58.4383746851105,-34.5825396626284],[-58.4376490723665,-34.5831170814293],[-58.4376333639786,-34.5831295815073]]}",0102000020E610000005000000E81F63C389384DC020214DBF374A41C0AC0337D022384DC0126C726F884A41C0D8F863A91C384DC054CEDFA8904A41C0267882E204384DC0243D9D94A34A41C099F6BC5E04384DC0BDF378FDA34A41C0
27427564,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4376333639786,-34.5831295815073],[-58.4376166735736,-34.5831428630324],[-58.4350669429649,-34.5851717549694],[-58.4345563960657,-34.5853478666148],[-58.4326744796111,-34.586860964129],[-58.4326588571793,-34.5868735245265]]}",0102000020E61000000600000099F6BC5E04384DC0BDF378FDA34A41C06897BAD203384DC05BCFE26CA44A41C06BCD0946B0374DC0751177E8E64A41C058AF428B9F374DC06AF2CBADEC4A41C02CDF99E061374DC0D81D94421E4B41C07BF48C5D61374DC0635DF1AB1E4B41C0
27427565,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4326588571793,-34.5868735245265],[-58.4326432264239,-34.5868860915906],[-58.4321378687537,-34.5872728129278],[-58.4318367256386,-34.587374707497],[-58.4308590074009,-34.5867500095323],[-58.4303017627813,-34.5863894319739],[-58.4302845939229,-34.5863783223922]]}",0102000020E6100000070000007BF48C5D61374DC0635DF1AB1E4B41C0CC296EDA60374DC0F1ED5C151F4B41C084D42E4B50374DC067AD6AC12B4B41C02CEA026D46374DC038992B182F4B41C0A8FC506326374DC03CEFD29F1A4B41C04047CF2014374DC0228614CF0E4B41C08E6FC99013374DC008E1E2710E4B41C0
27427566,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4302845939229,-34.5863783223922],[-58.4302674250692,-34.5863672128082],[-58.4290166360815,-34.5855578404317],[-58.4287796030791,-34.58533215927],[-58.427105848278,-34.5842036083922],[-58.4253848671921,-34.5828480478247],[-58.4253687944529,-34.5828352995248]]}",0102000020E6100000070000008E6FC99013374DC008E1E2710E4B41C0639AC30013374DC0973AB1140E4B41C077B46204EA364DC002492F8FF34A41C052350240E2364DC04BAE082AEC4A41C060248967AB364DC0F51F102FC74A41C0D166E60273364DC0E5F8CBC39A4A41C00875127C72364DC0E334DB589A4A41C0
27427926,CAT - OF,CATOF,C,AT Geografico,CAT unipolar 350mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4228524733491,-34.5824358337619],[-58.4227617245674,-34.5824983648538],[-58.4224759102155,-34.582242165651]]}",0102000020E6100000030000009008A40720364DC05203E5418D4A41C03D82620E1D364DC0A582714E8F4A41C09FDCCCB013364DC05FE949E9864A41C0
27427928,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4228524733491,-34.5824358337619],[-58.4228682153034,-34.5824233627208],[-58.4238812625249,-34.5816900956124],[-58.4239268627709,-34.5816939154893],[-58.4253530614484,-34.582822820687],[-58.4253687944529,-34.5828352995248]]}",0102000020E6100000060000009008A40720364DC05203E5418D4A41C07A9FB18B20364DC0F5A747D98C4A41C041F7BFBD41364DC0FD8730D2744A41C098BF453C43364DC080A73BF2744A41C0541618F871364DC04B1B2DF0994A41C00875127C72364DC0E334DB589A4A41C0
27468423,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3768470221028,-34.5770446013832],[-58.3767655005263,-34.5775966211965],[-58.3776855890611,-34.5776692766058],[-58.3795405353262,-34.5766521739331],[-58.3815530382104,-34.5768272541679]]}",0102000020E61000000500000063C3F1853C304DC01BA3F598DC4941C0BF8217DA39304DC0DD28A3AFEE4941C00D985A0058304DC087761D11F14941C0BC5DC5C894304DC0DC1A0ABDCF4941C0D366DEBAD6304DC0DF0BB879D54941C0
27468424,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3767592927082,-34.5770384071921],[-58.3766848871046,-34.5775324276713],[-58.3776561372259,-34.5776068017293],[-58.3795210812889,-34.5765660916289],[-58.381565798034,-34.5767403177412]]}",0102000020E610000005000000A95204A639304DC081B6FF64DC4941C07E81DB3537304DC02C9D2495EC4941C06C424B0957304DC0F0AF0905EF4941C09C23942594304DC0A5C3EDEACC4941C0FDE9E725D7304DC0D57D71A0D24941C0
27468425,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.381565798034,-34.5767403177412],[-58.3850363549024,-34.5770364341828],[-58.3851594451016,-34.5769623099883]]}",0102000020E610000003000000FDE9E725D7304DC0D57D71A0D24941C0D9090CDF48314DC038B57254DC4941C07A3A9AE74C314DC05136A6E6D94941C0
27468426,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3815530382104,-34.5768272541679],[-58.3850538850043,-34.5771315112466],[-58.3852189078395,-34.5770265630274]]}",0102000020E610000003000000D366DEBAD6304DC0DF0BB879D54941C048A5197249314DC0C6250372DF4941C0597C69DA4E314DC02390A401DC4941C0
27468427,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3852189078395,-34.5770265630274],[-58.3862978266809,-34.5764068706204],[-58.3876404980643,-34.5780592906275],[-58.3882603657103,-34.5780075775862],[-58.3891286473377,-34.5787450930346]]}",0102000020E610000005000000597C69DA4E314DC02390A401DC4941C0220E0A3572314DC08E4049B3C74941C050E52E349E314DC07332CAD8FD4941C07F870284B2314DC05C49FD26FC4941C04120AFF7CE314DC0EAA6B751144A41C0
27468428,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3851594451016,-34.5769623099883],[-58.3863147896167,-34.5762911531707],[-58.3876946059735,-34.5779909031848],[-58.3882786045975,-34.5779354327786],[-58.3891822107237,-34.5787009571896]]}",0102000020E6100000050000007A3A9AE74C314DC05136A6E6D94941C0B0AE55C372314DC0CDEB93E8C34941C0EDBE12FA9F314DC032481D9BFB4941C0CD3D021DB3314DC0E97DCBC9F94941C0259F01B9D0314DC086A57ADF124A41C0
27468429,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3891286473377,-34.5787450930346],[-58.3925502433386,-34.5816492527461],[-58.3926130105905,-34.5817382664263]]}",0102000020E6100000030000004120AFF7CE314DC0EAA6B751144A41C08E961C163F324DC0CB24937B734A41C0333CA42441324DC0FC904666764A41C0
27468430,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3891822107237,-34.5787009571896],[-58.3926466795785,-34.5816272115239],[-58.3926939935311,-34.5816963153544]]}",0102000020E610000003000000259F01B9D0314DC086A57ADF124A41C01ED6133F42324DC0BDFAADC2724A41C09FC6F9CB43324DC055535D06754A41C0
27468431,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3926939935311,-34.5816963153544],[-58.3938453804833,-34.5833903494742],[-58.3948469419559,-34.5844122647785],[-58.3950198335513,-34.5845138831404],[-58.3955481159112,-34.5846116974757],[-58.3959609411465,-34.5844825963403]]}",0102000020E6100000060000009FC6F9CB43324DC055535D06754A41C0A26D828669324DC09BE5F388AC4A41C02C5037588A324DC0684D6605CE4A41C0EA2F890290324DC0B312D659D14A41C09DEA1652A1324DC02EC25C8ED44A41C0D45B1ED9AE324DC0742E6253D04A41C0
27468432,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3926130105905,-34.5817382664263],[-58.3937575047813,-34.5834196190172],[-58.3948155598758,-34.5844829882065],[-58.3949888776399,-34.5845808047679],[-58.3955587991277,-34.5846868702359],[-58.3959899884456,-34.5845543170583]]}",0102000020E610000006000000333CA42441324DC0FC904666764A41C08ECB5AA566324DC005C37B7EAD4A41C026CFF65089324DC02BB5AB56D04A41C09BDFDBFE8E324DC07A2C378BD34A41C007F3B4ABA1324DC02408F504D74A41C066F5C8CCAF324DC01D4005ADD24A41C0
27468433,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3959609411465,-34.5844825963403],[-58.3960443885321,-34.5844565718969],[-58.3965919799511,-34.5844981382678],[-58.3968029172999,-34.5849831547432],[-58.3970238265351,-34.5851160038243],[-58.398737958243,-34.5855294629525],[-58.3992301138085,-34.5859645239783],[-58.4005302146835,-34.5869094893226]]}",0102000020E610000008000000D45B1ED9AE324DC0742E6253D04A41C03D412095B1324DC05F1D1379CF4A41C07CDFA786C3324DC06A37C2D5D04A41C059612070CA324DC0A12A5FBAE04A41C0B9593FADD1324DC05465CA14E54A41C0F0296DD809334DC0DA1C23A1F24A41C06731EDF819334DC0358DB1E2004B41C01790F69244334DC0282DA3D91F4B41C0
27468434,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.3959899884456,-34.5845543170583],[-58.3960640270788,-34.5845319528442],[-58.3965288797403,-34.5845563663444],[-58.3967305138075,-34.5850152480318],[-58.3969663767739,-34.5851655642067],[-58.3987039388622,-34.5855759446303],[-58.3991754912945,-34.5860080481152],[-58.40047991317,-34.5869547746374]]}",0102000020E61000000800000066F5C8CCAF324DC01D4005ADD24A41C070B6DD39B2324DC068776AF1D14A41C0B4335575C1324DC01A0F36BED24A41C07810C310C8324DC09CFA96C7E14A41C07DED52CBCF324DC0A98188B4E64A41C089190DBB08334DC07EC10D27F44A41C0BF3CB82E18334DC07BECCC4F024B41C093E200ED42334DC035A68455214B41C0
27468435,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.40047991317,-34.5869547746374],[-58.4013172876342,-34.5875634039497],[-58.4024624393138,-34.588392588805]]}",0102000020E61000000300000093E200ED42334DC035A68455214B41C0B1DA685D5E334DC02C251247354B41C0505CA3E383334DC02910C772504B41C0
27468436,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4024624393138,-34.588392588805],[-58.4027285690446,-34.5885852170205],[-58.403842029316,-34.5879444622431],[-58.4043850954958,-34.5879626469989],[-58.4048180179227,-34.5883145072301],[-58.4052594842708,-34.587908682289],[-58.4051865619566,-34.5878568618928]]}",0102000020E610000007000000505CA3E383334DC02910C772504B41C0119B189C8C334DC08701A9C2564B41C0CA547A18B1334DC063999EC3414B41C079120CE4C2334DC0A3102A5C424B41C0A0E7A913D1334DC06B28C8E34D4B41C01CABF38ADF334DC09CBB7997404B41C0F4303C27DD334DC08847C6E43E4B41C0
27468437,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4005302146835,-34.5869094893226],[-58.4025087033194,-34.588347284782]]}",0102000020E6100000020000001790F69244334DC0282DA3D91F4B41C05D8EBA6785334DC01A6ABDF64E4B41C0
27468438,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 500mm2 Pb,CAPITALFEDERAL                ,"{""type"":""LineString"",""coordinates"":[[-58.4025087033194,-34.588347284782],[-58.4027322110282,-34.5885121020329],[-58.4038311625612,-34.5878613183445],[-58.4043902621863,-34.5878933096916],[-58.4048402368677,-34.588236824567],[-58.4049470295329,-34.5881351912944],[-58.4049096079283,-34.5881086049774]]}",0102000020E6100000070000005D8EBA6785334DC01A6ABDF64E4B41C0B8B4A5BA8C334DC00BC4535D544B41C0302752BDB0334DC0BE6F280A3F4B41C09974630FC3334DC0D3548516404B41C0D3B90CCED1334DC0C0E821584B4B41C0693AE44DD5334DC03F1E9203484B41C0B1F1F913D4334DC0DF6F8C24474B41C0
27526071,CAT - XLPE,CATXL,C,AT Geografico,CAT Unipolar 500mm2 Pb PVC,MORON                         ,"{""type"":""LineString"",""coordinates"":[[-58.6259265921111,-34.6343043528305],[-58.6259009266942,-34.6350413211839],[-58.6258725470818,-34.6351158201471],[-58.6258154605696,-34.6351673695068],[-58.6257159198167,-34.6352172010136],[-58.6256276058687,-34.6352600569908],[-58.6252699227128,-34.6354571896394],[-58.6251972219656,-34.6355020093447],[-58.625156142669,-34.6355393287733],[-58.6251180734877,-34.6355814446431],[-58.6250938395703,-34.6356420674633],[-58.6250890788599,-34.6362590901838],[-58.6249692143941,-34.6385771135911],[-58.6249689426773,-34.6385951373722]]}",0102000020E61000000E0000002F68D15C1E504DC0048F91E2305141C0FF5785851D504DC0FC0BB508495141C0169774971C504DC0225AA6794B5141C0253D94B81A504DC056C2132A4D5141C08219927517504DC0E31A18CC4E5141C02957BD9014504DC07E9D9833505141C0A79C46D808504DC02EC143A9565141C037F26A7606504DC0C2563D21585141C015D4D11D05504DC097334C5A595141C057E278DE03504DC0E65797BB5A5141C058F12E1303504DC0C3DB21B85C5141C026653FEB02504DC0A60F18F0705141C0306AC0FDFE4F4DC08B6C15E5BC5141C04EE878FBFE4F4DC0FE32477CBD5141C0
27526072,CAT - XLPE,CATXL,C,AT Geografico,CAT Unipolar 500mm2 Pb PVC,MORON                         ,"{""type"":""LineString"",""coordinates"":[[-58.6234631269943,-34.6426764351637],[-58.623465825386,-34.6427524775138],[-58.6234766603129,-34.6430057699486],[-58.6232864481067,-34.6432270514883],[-58.6228105378625,-34.6432326948262],[-58.6226512829077,-34.643230035346],[-58.6225452180736,-34.6432053337904],[-58.6224809075412,-34.6431419288167],[-58.6224567680543,-34.6430521962498],[-58.6224572548288,-34.6429927930166],[-58.6225906099758,-34.6424794786115],[-58.6226175056415,-34.6424372875433],[-58.6249494586588,-34.6405661702895],[-58.6253851356481,-34.6398952523634],[-58.6253952815104,-34.6398582052606],[-58.625391455098,-34.6398215298129],[-58.6249429632407,-34.6390003018835],[-58.6249328447186,-34.6389639063928],[-58.6249323745008,-34.6389312291766],[-58.6249686709495,-34.6386131611441],[-58.6249689426773,-34.6385951373722]]}",0102000020E610000015000000EE59C6A3CD4F4DC01278AF38435241C0751A69BACD4F4DC0202C93B6455241C082EE4C15CE4F4DC0C28858034E5241C03E54AFD9C74F4DC0B5059743555241C09CDC7541B84F4DC08FFFED72555241C054738809B34F4DC0DDCE9E5C555241C021F4CB8FAF4F4DC00E9F688D545241C009235274AD4F4DC0267A8779525241C0D0FBD2A9AC4F4DC0C941CC884F5241C0EA52E8ADAC4F4DC0FCC87C964D5241C04952920CB14F4DC06A7E7EC43C5241C0E05230EEB14F4DC05CDD91623B5241C0CF4B0758FE4F4DC0A1288012FE5141C0AC81C09E0C504DC016E26E16E85141C07594DCF30C504DC0F9D5A8DFE65141C0FB6BC3D30C504DC057E900ACE55141C0F27D8A21FE4F4DC0AB5C0BC3CA5141C09E21A9CCFD4F4DC005A4BC91C95141C0A658B7C8FD4F4DC075DA9E7FC85141C05E6031F9FE4F4DC062F47813BE5141C04EE878FBFE4F4DC0FE32477CBD5141C0
27526102,CAT - XLPE,CATXL,C,AT Geografico,CAT Unipolar 500mm2 Pb PVC,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6472010611298,-34.6163337897269],[-58.6498323156866,-34.614241985469],[-58.649916821199,-34.6142257617591],[-58.6500055577142,-34.6142334170288],[-58.6500780117522,-34.6142485176687],[-58.6501564992511,-34.614247478474],[-58.6502051588472,-34.6142356259838],[-58.6502359693335,-34.6142171061466],[-58.6502748310207,-34.6141925843424],[-58.650294499057,-34.6141752146288]]}",0102000020E61000000A00000091BEFF7BD7524DC0F8258F06E44E41C0FCE08FB42D534DC0ADB53B7B9F4E41C0C615727930534DC0D58E23F39E4E41C0E94CD26133534DC0E71F5B339F4E41C08C299CC135534DC07A8007B29F4E41C061C8025438534DC01FD94FA99F4E41C0337832EC39534DC0BBD1E2459F4E41C02C7CA7EE3A534DC08DC587AA9E4E41C0AB52A6343C534DC01D99D3DC9D4E41C0F51BA3D93C534DC0116C1E4B9D4E41C0
27526105,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 350mm2 Pb Yute,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6631872456855,-34.6011694262091],[-58.663897979638,-34.6005876456705],[-58.6641092711117,-34.5993932672989],[-58.6670849674917,-34.5969616341278]]}",0102000020E610000004000000F3ABD551E3544DC02476A81EF34C41C08036E79BFA544DC0A744540EE04C41C09532588801554DC0E53E28EBB84C41C0E0834B0A63554DC0D2C5233D694C41C0
27526106,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 350mm2 Pb Yute,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6577054951597,-34.6056570441005],[-58.657846469259,-34.6055416161054],[-58.6580432444123,-34.6053717979906],[-58.661075796994,-34.6028905876927],[-58.6631872456855,-34.6011694262091]]}",0102000020E610000005000000240E94B12F544DC07980862B864D41C0D7A0275034544DC01BC53E63824D41C05C0DD3C23A544DC02A25B5D27C4D41C01722B8219E544DC06B9ACE842B4D41C0F3ABD551E3544DC02476A81EF34C41C0
27526107,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 350mm2 Pb Yute,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.650294499057,-34.6141752146288],[-58.6528202957692,-34.6121557712429],[-58.6539159297723,-34.6112781055916],[-58.6543014390901,-34.6106602664856]]}",0102000020E610000004000000F51BA3D93C534DC0116C1E4B9D4E41C0393F8E9D8F534DC0DBC5CC1E5B4E41C0505A6684B3534DC07023685C3E4E41C0104F4926C0534DC0E0C2981D2A4E41C0
27526108,CAT - OF,CATOF,C,AT Geografico,CAT Unipolar 350mm2 Pb Yute,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6543014390901,-34.6106602664856],[-58.6547240872758,-34.6099808407914],[-58.6571205673463,-34.6061345962095],[-58.6577054951597,-34.6056570441005]]}",0102000020E610000004000000104F4926C0534DC0E0C2981D2A4E41C05C60B7FFCD534DC05D3129DA134E41C0FF23D9861C544DC0D4D885D1954D41C0240E94B12F544DC07980862B864D41C0
