id,descripcion,tipo,clasificacion,tipo_red,seccion_completa,jurisdiccion,geojson,geom
28281411,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6835429796099,-34.8781808134444],[-58.6831762078131,-34.87847224468]]}",0102000020E610000002000000D96A1B567E574DC0F7DB983A687041C03AFB665172574DC012AC4CC7717041C0
28281412,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6831343948718,-34.878433418567],[-58.6827866121448,-34.8787098243758]]}",0102000020E610000002000000A35FA6F270574DC0BB3A9A81707041C07AA73C8D65574DC0132F4390797041C0
28281413,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6831762078131,-34.87847224468],[-58.6828284250543,-34.8787486506061]]}",0102000020E6100000020000003AFB665172574DC012AC4CC7717041C09731FDEB66574DC0F3E0F5D57A7041C0
28281414,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6827866121448,-34.8787098243758],[-58.6820166828178,-34.8793225928902]]}",0102000020E6100000020000007AA73C8D65574DC0132F4390797041C0AF039A524C574DC07C8C89A48D7041C0
28281415,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6820166828178,-34.8793225928902],[-58.6817283576695,-34.8795608395996]]}",0102000020E610000002000000AF039A524C574DC07C8C89A48D7041C02779F4DF42574DC01D761873957041C0
28281416,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6828284250543,-34.8787486506061],[-58.6820584956573,-34.8793614193805]]}",0102000020E6100000020000009731FDEB66574DC0F3E0F5D57A7041C051675AB14D574DC042CD3CEA8E7041C0
28281417,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6820584956573,-34.8793614193805],[-58.6817601543303,-34.8795874926554]]}",0102000020E61000000200000051675AB14D574DC042CD3CEA8E7041C03E48AFEA43574DC07B76AD52967041C0
28281418,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6817601543303,-34.8795874926554],[-58.6816263970295,-34.8796153541309]]}",0102000020E6100000020000003E48AFEA43574DC07B76AD52967041C085AAA5883F574DC0A386653C977041C0
28281419,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7195166840066,-34.8499645919173],[-58.7203044893558,-34.8493249772396]]}",0102000020E6100000020000000E5E691F195C4DC07E85C6A3CB6C41C0FC7800F0325C4DC0C8754CAEB66C41C0
28281420,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7185822672853,-34.8507232196692],[-58.7195166840066,-34.8499645919173]]}",0102000020E610000002000000E9BCF480FA5B4DC0AD369B7FE46C41C00E5E691F195C4DC07E85C6A3CB6C41C0
28281421,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7176442609695,-34.8514847400047],[-58.7185822672853,-34.8507232196692]]}",0102000020E6100000020000005D8363C4DB5B4DC07CAEB373FD6C41C0E9BCF480FA5B4DC0AD369B7FE46C41C0
28281422,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7165300617022,-34.8523892743226],[-58.7176442609695,-34.8514847400047]]}",0102000020E6100000020000004DCECE41B75B4DC0A2567C171B6D41C05D8363C4DB5B4DC07CAEB373FD6C41C0
28281423,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7154610003951,-34.8532571357086],[-58.7165300617022,-34.8523892743226]]}",0102000020E6100000020000005021DF39945B4DC03479A287376D41C04DCECE41B75B4DC0A2567C171B6D41C0
28281424,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7145911361482,-34.8539632685658],[-58.7154610003951,-34.8532571357086]]}",0102000020E61000000200000053E2EBB8775B4DC0D73C1BAB4E6D41C05021DF39945B4DC03479A287376D41C0
28281425,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7137255444591,-34.8546659145188],[-58.7145911361482,-34.8539632685658]]}",0102000020E610000002000000C3E2CF5B5B5B4DC0A1EE53B1656D41C053E2EBB8775B4DC0D73C1BAB4E6D41C0
28281426,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7128741145922,-34.8553570465184],[-58.7137255444591,-34.8546659145188]]}",0102000020E610000002000000532B80753F5B4DC09399F6567C6D41C0C3E2CF5B5B5B4DC0A1EE53B1656D41C0
28281427,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7119659572167,-34.8560942062623],[-58.7128741145922,-34.8553570465184]]}",0102000020E610000002000000360E53B3215B4DC08718B57E946D41C0532B80753F5B4DC09399F6567C6D41C0
28281428,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7110624706675,-34.8568275544231],[-58.7119659572167,-34.8560942062623]]}",0102000020E61000000200000003775418045B4DC085477A86AC6D41C0360E53B3215B4DC08718B57E946D41C0
28281429,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7101549681277,-34.8575641420185],[-58.7110624706675,-34.8568275544231]]}",0102000020E610000002000000AA99A55BE65A4DC089186CA9C46D41C003775418045B4DC085477A86AC6D41C0
28281430,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7092239319558,-34.858319809873],[-58.7101549681277,-34.8575641420185]]}",0102000020E61000000200000037A58CD9C75A4DC0ED746C6CDD6D41C0AA99A55BE65A4DC089186CA9C46D41C0
28281431,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7082682855955,-34.8590954301217],[-58.7092239319558,-34.858319809873]]}",0102000020E61000000200000099B60189A85A4DC00242CCD6F66D41C037A58CD9C75A4DC0ED746C6CDD6D41C0
28281432,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7072977709648,-34.859883094627],[-58.7082682855955,-34.8590954301217]]}",0102000020E610000002000000EE69BDBB885A4DC035E734A6106E41C099B60189A85A4DC00242CCD6F66D41C0
28281433,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7063431095253,-34.8606578700713],[-58.7072977709648,-34.859883094627]]}",0102000020E61000000200000044957573695A4DC029807E092A6E41C0EE69BDBB885A4DC035E734A6106E41C0
28281434,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.705395656125,-34.8614267734119],[-58.7063431095253,-34.8606578700713]]}",0102000020E6100000020000000BE6A4674A5A4DC0F4D9853B436E41C044957573695A4DC029807E092A6E41C0
28281435,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7048397242169,-34.8618755795248],[-58.705395656125,-34.8614267734119]]}",0102000020E6100000020000006E372630385A4DC0D4A361F0516E41C00BE6A4674A5A4DC0F4D9853B436E41C0
28281436,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7042740428305,-34.861843810893],[-58.704161879252,-34.8619353191818]]}",0102000020E61000000200000074B0DEA6255A4DC0CB05E3E5506E41C01A3DF9F9215A4DC0999383E5536E41C0
28281437,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7038775051834,-34.8616731118367],[-58.7042740428305,-34.861843810893]]}",0102000020E610000002000000929378A8185A4DC03597F54D4B6E41C074B0DEA6255A4DC0CB05E3E5506E41C0
28281438,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7042740428305,-34.861843810893],[-58.7046783550919,-34.862010512249]]}",0102000020E61000000200000074B0DEA6255A4DC0CB05E3E5506E41C0CDA87CE6325A4DC07675475C566E41C0
28281439,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7046783550919,-34.862010512249],[-58.7048402225316,-34.8618759988911]]}",0102000020E610000002000000CDA87CE6325A4DC07675475C566E41C0D9565434385A4DC0E338E6F3516E41C0
28281440,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7046783550919,-34.862010512249],[-58.7050300300455,-34.8621601120093]]}",0102000020E610000002000000CDA87CE6325A4DC07675475C566E41C028DF8C6C3E5A4DC06E7F36435B6E41C0
28281441,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7030741988736,-34.8628219646973],[-58.704161879252,-34.8619353191818]]}",0102000020E6100000020000006469D955FE594DC0A1523CF3706E41C01A3DF9F9215A4DC0999383E5536E41C0
28281442,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7019837533977,-34.8637108347237],[-58.7030741988736,-34.8628219646973]]}",0102000020E6100000020000004A95879ADA594DC06C2B9E138E6E41C06469D955FE594DC0A1523CF3706E41C0
28281443,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.7008944013404,-34.8645987839355],[-58.7019837533977,-34.8637108347237]]}",0102000020E61000000200000073DA61E8B6594DC00695462CAB6E41C04A95879ADA594DC06C2B9E138E6E41C0
28281444,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6998083344833,-34.865484025986],[-58.7008944013404,-34.8645987839355]]}",0102000020E6100000020000007809CB5193594DC0FA68392EC86E41C073DA61E8B6594DC00695462CAB6E41C0
28281445,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6987194160036,-34.8663715629126],[-58.6998083344833,-34.865484025986]]}",0102000020E610000002000000666848A36F594DC070726C43E56E41C07809CB5193594DC0FA68392EC86E41C0
28281446,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6976313019204,-34.8672584147734],[-58.6987194160036,-34.8663715629126]]}",0102000020E610000002000000FB3485FB4B594DC0FC50E052026F41C0666848A36F594DC070726C43E56E41C0
28281447,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6965449188415,-34.8681438264486],[-58.6976313019204,-34.8672584147734]]}",0102000020E610000002000000474F476228594DC01B693F561F6F41C0FB3485FB4B594DC0FC50E052026F41C0
28281448,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6954584561701,-34.869029273658],[-58.6965449188415,-34.8681438264486]]}",0102000020E610000002000000157D5EC804594DC054D0EA593C6F41C0474F476228594DC01B693F561F6F41C0
28281449,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6943655461776,-34.8699199457158],[-58.6954584561701,-34.869029273658]]}",0102000020E610000002000000A62660F8E0584DC0637E6A89596F41C0157D5EC804594DC054D0EA593C6F41C0
28281450,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6921589704995,-34.8713515450244],[-58.6932765842392,-34.8708073707608]]}",0102000020E610000002000000D6F646AA98584DC075998A72886F41C0EB318049BD584DC04944AD9D766F41C0
28281451,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,LAMATANZA                     ,"{""type"":""LineString"",""coordinates"":[[-58.6932765842392,-34.8708073707608],[-58.6943655461776,-34.8699199457158]]}",0102000020E610000002000000EB318049BD584DC04944AD9D766F41C0A62660F8E0584DC0637E6A89596F41C0
28300734,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MERLO                         ,"{""type"":""LineString"",""coordinates"":[[-58.7421021945229,-34.66717954443],[-58.7424534211409,-34.6673842380977]]}",0102000020E61000000200000006E26734FD5E4DC08CF1A923665541C03F4DB5B6085F4DC06F3FC2D86C5541C0
28300745,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,MERLO                         ,"{""type"":""LineString"",""coordinates"":[[-58.7420429383551,-34.6672324769577],[-58.7422846693138,-34.6675201046847]]}",0102000020E610000002000000453B5443FB5E4DC05CAEB1DF675541C02C831D2F035F4DC084857D4C715541C0
28337265,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6731707385654,-34.5989359846208],[-58.6740243885541,-34.6000882999218]]}",0102000020E610000002000000966171752A564DC0072C31EFA94C41C0F1C5606E46564DC0317083B1CF4C41C0
28337266,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6740243885541,-34.6000882999218],[-58.6748796698109,-34.6012447777629]]}",0102000020E610000002000000F1C5606E46564DC0317083B1CF4C41C05E49FF7462564DC0F1B0C096F54C41C0
28337267,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6748796698109,-34.6012447777629],[-58.6757350344296,-34.6024001031994]]}",0102000020E6100000020000005E49FF7462564DC0F1B0C096F54C41C079D1507C7E564DC09D2C53721B4D41C0
28337268,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6783513347987,-34.6059095864612],[-58.6792085035035,-34.6070696416567]]}",0102000020E61000000200000049146F37D4564DC0831701728E4D41C03BDBE24DF0564DC0AFA74075B44D41C0
28337269,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6774653935529,-34.6047125338861],[-58.6783513347987,-34.6059095864612]]}",0102000020E6100000020000009FBD9E2FB7564DC0D1426638674D41C049146F37D4564DC0831701728E4D41C0
28337270,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6757350344296,-34.6024001031994],[-58.6765866228503,-34.6035289991315],[-58.676596407764,-34.6035421314192]]}",0102000020E61000000300000079D1507C7E564DC09D2C53721B4D41C0C606F5639A564DC088BA3070404D41C0FEF709B69A564DC00D1A5ADE404D41C0
28337271,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.676596407764,-34.6035421314192],[-58.6774653935529,-34.6047125338861]]}",0102000020E610000002000000FEF709B69A564DC00D1A5ADE404D41C09FBD9E2FB7564DC0D1426638674D41C0
28337272,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6792085035035,-34.6070696416567],[-58.6800565144043,-34.6082255300492]]}",0102000020E6100000020000003BDBE24DF0564DC0AFA74075B44D41C02D6684170C574DC0AE138C55DA4D41C0
28337273,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6800565144043,-34.6082255300492],[-58.6789393976437,-34.6091734901328]]}",0102000020E6100000020000002D6684170C574DC0AE138C55DA4D41C0406C767CE7564DC0EDDA9C65F94D41C0
28337274,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6789393976437,-34.6091734901328],[-58.6788632139897,-34.60923996437],[-58.6777792278384,-34.6101212422482]]}",0102000020E610000003000000406C767CE7564DC0EDDA9C65F94D41C0834563FDE4564DC054313D93FB4D41C0ACBC4078C1564DC08006EF73184E41C0
28337275,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6777792278384,-34.6101212422482],[-58.6771434949915,-34.610639536436]]}",0102000020E610000002000000ACBC4078C1564DC08006EF73184E41C0FED756A3AC564DC08A51B36F294E41C0
28337276,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6771434949915,-34.610639536436],[-58.6766389945584,-34.61105238028]]}",0102000020E610000002000000FED756A3AC564DC08A51B36F294E41C0D369481B9C564DC00EB9E2F6364E41C0
28337277,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6766389945584,-34.61105238028],[-58.6760462506319,-34.611534585865]]}",0102000020E610000002000000D369481B9C564DC00EB9E2F6364E41C01786FCAE88564DC0E054EBC3464E41C0
28337278,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,HURLINGHAM                    ,"{""type"":""LineString"",""coordinates"":[[-58.6760462506319,-34.611534585865],[-58.6763811487235,-34.6118918737724]]}",0102000020E6100000020000001786FCAE88564DC0E054EBC3464E41C0FEB250A893564DC03A451179524E41C0
28337280,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6774116644326,-34.6128160732946],[-58.6774916894009,-34.612885985407]]}",0102000020E6100000020000006555E86CB5564DC0B6A1D0C1704E41C0F7A4340CB8564DC0F3BF470C734E41C0
28337281,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6774916894009,-34.612885985407],[-58.6775860151683,-34.6128088177779]]}",0102000020E610000002000000F7A4340CB8564DC0F3BF470C734E41C0FEAF7723BB564DC03C87F384704E41C0
28337282,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6770383480202,-34.6132576881596],[-58.6774916894009,-34.612885985407]]}",0102000020E6100000020000003E714D31A9564DC04655593A7F4E41C0F7A4340CB8564DC0F3BF470C734E41C0
28337283,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6764233420024,-34.6137619344866],[-58.6770383480202,-34.6132576881596]]}",0102000020E6100000020000005F13420A95564DC0251346C08F4E41C03E714D31A9564DC04655593A7F4E41C0
28337284,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6758971476639,-34.6141933562377],[-58.6764233420024,-34.6137619344866]]}",0102000020E610000002000000855638CC83564DC0113B4DE39D4E41C05F13420A95564DC0251346C08F4E41C0
28337285,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6752514678791,-34.6147227335433],[-58.6758971476639,-34.6141933562377]]}",0102000020E610000002000000F48EDDA36E564DC092560A3CAF4E41C0855638CC83564DC0113B4DE39D4E41C0
28337286,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6745744091926,-34.61527782652],[-58.6752514678791,-34.6147227335433]]}",0102000020E610000002000000B319497458564DC0B96D7F6CC14E41C0F48EDDA36E564DC092560A3CAF4E41C0
28337287,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6739090237179,-34.6158233379896],[-58.6745744091926,-34.61527782652]]}",0102000020E6100000020000007EACA0A642564DC0B063944CD34E41C0B319497458564DC0B96D7F6CC14E41C0
28337288,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6732522016936,-34.6163618179794],[-58.6739090237179,-34.6158233379896]]}",0102000020E610000002000000F21DCE202D564DC0BF5CADF1E44E41C07EACA0A642564DC0B063944CD34E41C0
28337289,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.672699497416,-34.6168149311782],[-58.6732522016936,-34.6163618179794]]}",0102000020E610000002000000F7B762041B564DC02B8CAACAF34E41C0F21DCE202D564DC0BF5CADF1E44E41C0
28337290,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6721211625346,-34.6172890484958],[-58.672699497416,-34.6168149311782]]}",0102000020E6100000020000008C04F61008564DC0F0BBD953034F41C0F7B762041B564DC02B8CAACAF34E41C0
28337291,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6715754456493,-34.6177364180328],[-58.6721211625346,-34.6172890484958]]}",0102000020E6100000020000001AEE272FF6554DC0E47FA8FC114F41C08C04F61008564DC0F0BBD953034F41C0
28337292,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6710229576,-34.618189330932],[-58.6715754456493,-34.6177364180328]]}",0102000020E610000002000000E7E08C14E4554DC0698BF7D3204F41C01AEE272FF6554DC0E47FA8FC114F41C0
28337293,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6703898199385,-34.6187083485671],[-58.6710229576,-34.618189330932]]}",0102000020E610000002000000851A6855CF554DC0C96DCDD5314F41C0E7E08C14E4554DC0698BF7D3204F41C0
28337294,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6697682762291,-34.6192178523092],[-58.6703898199385,-34.6187083485671]]}",0102000020E610000002000000B72685F7BA554DC03E62D487424F41C0851A6855CF554DC0C96DCDD5314F41C0
28337295,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6691146465537,-34.6197536477992],[-58.6697682762291,-34.6192178523092]]}",0102000020E610000002000000861C7A8CA5554DC0EA6F6816544F41C0B72685F7BA554DC03E62D487424F41C0
28337296,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6688636127782,-34.6199601392927],[-58.6691146465537,-34.6197536477992]]}",0102000020E610000002000000F92EA7529D554DC0FE8A95DA5A4F41C0861C7A8CA5554DC0EA6F6816544F41C0
28337297,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6687555171038,-34.6200486054015],[-58.6688636127782,-34.6199601392927]]}",0102000020E610000002000000797DE1C799554DC09910B1C05D4F41C0F92EA7529D554DC0FE8A95DA5A4F41C0
28337298,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6688636127782,-34.6199601392927],[-58.6703493419772,-34.6211775456672]]}",0102000020E610000002000000F92EA7529D554DC0FE8A95DA5A4F41C0F857DA01CE554DC037D3EDBE824F41C0
28337299,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6703493419772,-34.6211775456672],[-58.6710430493358,-34.6217897903168]]}",0102000020E610000002000000F857DA01CE554DC037D3EDBE824F41C07B8D17BDE4554DC0E332CFCE964F41C0
28337300,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6710430493358,-34.6217897903168],[-58.6717413341397,-34.6224029643667]]}",0102000020E6100000020000007B8D17BDE4554DC0E332CFCE964F41C032C0BA9EFB554DC0BC717CE6AA4F41C0
28337301,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6717413341397,-34.6224029643667],[-58.6724466530889,-34.623026478276]]}",0102000020E61000000200000032C0BA9EFB554DC0BC717CE6AA4F41C02DA95FBB12564DC05F5EE654BF4F41C0
28337302,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6724466530889,-34.623026478276],[-58.6729419275152,-34.6234652303298]]}",0102000020E6100000020000002DA95FBB12564DC05F5EE654BF4F41C07D6409F622564DC0D33A6BB5CD4F41C0
28337303,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6729419275152,-34.6234652303298],[-58.6726114852385,-34.623782588475]]}",0102000020E6100000020000007D6409F622564DC0D33A6BB5CD4F41C0BC01162218564DC03BA89C1BD84F41C0
28337304,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6726114852385,-34.623782588475],[-58.6718222648831,-34.6245150350756]]}",0102000020E610000002000000BC01162218564DC03BA89C1BD84F41C0E732A045FE554DC04AC1D11BF04F41C0
28337305,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6718222648831,-34.6245150350756],[-58.6712017716499,-34.6250090008828]]}",0102000020E610000002000000E732A045FE554DC04AC1D11BF04F41C079208DF0E9554DC0A63F814B005041C0
28337306,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6712017716499,-34.6250090008828],[-58.6705342975616,-34.6255403571723]]}",0102000020E61000000200000079208DF0E9554DC0A63F814B005041C0C96F5F11D4554DC01131D8B4115041C0
28337307,LAT,LAT,C,AT Geografico,LAT ASCR 240/40mm2,ITUZAINGO                     ,"{""type"":""LineString"",""coordinates"":[[-58.6705342975616,-34.6255403571723],[-58.6699212733446,-34.6260283581464]]}",0102000020E610000002000000C96F5F11D4554DC01131D8B4115041C06EF4F3FABF554DC0C54D7EB2215041C0
