id,descripcion,tipo,clasificacion,tipo_red,jurisdiccion,geojson,geom
29318159,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.77112788875,-34.4556462051411]}",0101000020E6100000829B9351B4624DC056D0669D523A41C0
29318160,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7706632222394,-34.4562638753454]}",0101000020E6100000C5DFAB17A5624DC03B7ACBDA663A41C0
29318161,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7703133004385,-34.4567290107447]}",0101000020E61000004B8750A099624DC03024A218763A41C0
29318163,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7698547703099,-34.4582025478251]}",0101000020E61000004493E2998A624DC02BED8E61A63A41C0
29318165,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7693195378953,-34.4597156137501]}",0101000020E61000008FB7071079624DC0364213F6D73A41C0
29318166,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7689619095,-34.4601792619047]}",0101000020E6100000089606586D624DC0CE167027E73A41C0
29318167,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7683998231,-34.4609028709789]}",0101000020E6100000BF3BE7EC5A624DC053BE82DDFE3A41C0
29318168,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7678748294751,-34.4615763752834]}",0101000020E61000003802F0B849624DC05F3946EF143B41C0
29318169,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7673900064698,-34.4621968071641]}",0101000020E61000004C88F2D539624DC0F68AD543293B41C0
29318170,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7669104471425,-34.4628127565817]}",0101000020E61000000CB81C1F2A624DC059D8CA723D3B41C0
29318171,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7663201143776,-34.4635687339875]}",0101000020E610000061C20AC716624DC04FF66338563B41C0
29318172,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7657814372152,-34.4642566261734]}",0101000020E61000008B5C4A2005624DC0E12ED9C26C3B41C0
29318173,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7652363894422,-34.4649575227681]}",0101000020E6100000822E1944F3614DC0B82865BA833B41C0
29318174,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7647322641375,-34.4656020858393]}",0101000020E6100000515530BFE2614DC089D061D9983B41C0
29318175,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7642494742179,-34.4662200988241]}",0101000020E610000028E040EDD2614DC0FB97A619AD3B41C0
29318176,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7638669390837,-34.4667099220796]}",0101000020E610000014EE5064C6614DC074069626BD3B41C0
29318177,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7633904060182,-34.4673192363784]}",0101000020E6100000D6F6DDC6B6614DC0BC84E21DD13B41C0
29318178,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.762923052168,-34.4679198709611]}",0101000020E610000085366B76A7614DC09B765FCCE43B41C0
29318181,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7611283035665,-34.4702168465631]}",0101000020E610000069F0F9A66C614DC02C02CD10303C41C0
29318182,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7606778173262,-34.4707905577263]}",0101000020E6100000B41A06E45D614DC0955970DD423C41C0
29318186,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7596601446924,-34.4721867153488]}",0101000020E6100000A8C32A8B3C614DC0AC03429D703C41C0
29318187,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7590726841894,-34.4729386215308]}",0101000020E6100000B3F0304B29614DC0BD3EB440893C41C0
29318188,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7585053059908,-34.473663903707]}",0101000020E61000005589ADB316614DC0CEDBCF04A13C41C0
29318189,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7579684483632,-34.4743480294849]}",0101000020E61000005C8F301C05614DC0A0C7AC6FB73C41C0
29318190,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7575070106028,-34.4749384580208]}",0101000020E6100000D0835EFDF5604DC0EB678CC8CA3C41C0
29318191,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7569897252168,-34.4755985248314]}",0101000020E61000006B9B100AE5604DC0A2169769E03C41C0
29318192,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7564919344161,-34.4762317532487]}",0101000020E61000009E004BBAD4604DC089C27E29F53C41C0
29318193,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7559723407224,-34.4768964411754]}",0101000020E6100000A90AA0B3C3604DC0AE364DF10A3D41C0
29318194,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7554013610239,-34.4776239529098]}",0101000020E6100000C779E6FDB0604DC04FC41CC8223D41C0
29318195,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7547785147348,-34.478419120517]}",0101000020E6100000384116959C604DC0653376D63C3D41C0
29318197,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7533775833134,-34.4786729826028]}",0101000020E610000074EF38AD6E604DC004E10228453D41C0
29318198,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7528763174003,-34.4784094566257]}",0101000020E610000064954C405E604DC0FB2665853C3D41C0
29318199,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7522857881188,-34.4780989983061]}",0101000020E6100000A69B94E64A604DC0D1FC1459323D41C0
29318200,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.751314130569,-34.4775881587296]}",0101000020E610000087E8B90F2B604DC0A359D99B213D41C0
29318201,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.750515223094,-34.4771681304945]}",0101000020E61000005D2B01E210604DC06E9565D8133D41C0
29318202,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7497091241317,-34.4767443118295]}",0101000020E61000004FD4F477F65F4DC052EE25F5053D41C0
29318207,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7793994350872,-34.4419040582424]}",0101000020E6100000351C565CC3634DC0780FEB4F903841C0
29318208,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,PILAR                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7785623602513,-34.4420709883063]}",0101000020E6100000829671EEA7634DC09BA43AC8953841C0
29426787,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.747185383674,-34.4775069610057]}",0101000020E6100000E47649C5A35F4DC0DC90B6F21E3D41C0
29426788,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.74668003653,-34.4781485976925]}",0101000020E610000076BC2036935F4DC0D2DB26F9333D41C0
29426789,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7461839355764,-34.4787784826094]}",0101000020E6100000F60C88F4825F4DC0FA6A029D483D41C0
29426790,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7456360514578,-34.4794741013734]}",0101000020E61000006CDD8B00715F4DC0C15648685F3D41C0
29426791,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7451255466592,-34.4801222486451]}",0101000020E610000061281F46605F4DC0A30156A5743D41C0
29426792,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7445948600776,-34.4807960058639]}",0101000020E6100000CA6666E24E5F4DC0CF9D38B98A3D41C0
29426793,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7441694214184,-34.4813361310376]}",0101000020E61000006FD68FF1405F4DC048981E6C9C3D41C0
29426794,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7436203135658,-34.4820332503446]}",0101000020E61000000BB44FF32E5F4DC04BE8FA43B33D41C0
29426795,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7431413675945,-34.4826412838838]}",0101000020E6100000BD0F9F411F5F4DC083FD8830C73D41C0
29426796,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7426387578793,-34.4832793472856]}",0101000020E6100000B8EA6CC90E5F4DC047B6FF18DC3D41C0
29426797,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7422193164954,-34.4838118191355]}",0101000020E61000005567E50A015F4DC07D4DB28BED3D41C0
29426798,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7417484029936,-34.4844096236683]}",0101000020E6100000E35B969CF15E4DC0F9C27122013E41C0
29426799,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7412447211133,-34.4850490144665]}",0101000020E6100000D7C1651BE15E4DC0990B0B16163E41C0
29426800,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7407205589534,-34.4857143906736]}",0101000020E6100000001768EECF5E4DC0E6919FE32B3E41C0
29426801,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.740271748724,-34.4862841039863]}",0101000020E610000015768339C15E4DC0CD97B98E3E3E41C0
29426802,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7397417432969,-34.4869568728629]}",0101000020E6100000227981DBAF5E4DC01AC1519A543E41C0
29426803,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7392265033311,-34.4876108860689]}",0101000020E610000064125CF99E5E4DC0796B94086A3E41C0
29426804,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7387136589183,-34.48826184586]}",0101000020E6100000D7144F2B8E5E4DC03EED395D7F3E41C0
29426805,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7382227874239,-34.4888849033299]}",0101000020E6100000E89294157E5E4DC0AAA7CFC7933E41C0
29426806,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7377406905877,-34.4894968119589]}",0101000020E6100000588075496E5E4DC0106EDFD4A73E41C0
29426807,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7372799388756,-34.4900816175206]}",0101000020E6100000D4BB64305F5E4DC099CF93FEBA3E41C0
29426808,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7367604187641,-34.4907410022014]}",0101000020E61000001ECA572A4E5E4DC06FA1E599D03E41C0
29426809,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7363986941049,-34.491200102285]}",0101000020E6100000B2FFF94F425E4DC0948D1BA5DF3E41C0
29426810,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7359436821489,-34.4917775934461]}",0101000020E61000007F430F67335E4DC0D4607491F23E41C0
29426811,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7354959862957,-34.492345789472]}",0101000020E610000056BD83BB245E4DC0800DD42F053F41C0
29426812,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7346619464356,-34.4934042907672]}",0101000020E610000038C71467095E4DC08B462EDF273F41C0
29426813,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7341238093318,-34.4940872365815]}",0101000020E6100000C325DCC4F75D4DC0903E25403E3F41C0
29426814,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7338030211391,-34.494494339884]}",0101000020E6100000C8BFE441ED5D4DC0EBED2C974B3F41C0
29426815,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7332556707037,-34.4951889555717]}",0101000020E6100000B2A36252DB5D4DC0ACC2085A623F41C0
29426816,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7328032161346,-34.4957631326826]}",0101000020E6100000CED9EB7ECC5D4DC09AB7942A753F41C0
29426817,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7322954981088,-34.4964074289197]}",0101000020E610000059B1DFDBBB5D4DC0D35954478A3F41C0
29426818,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7317439503857,-34.4970344287374]}",0101000020E6100000F0F927C9A95D4DC0E534FCD29E3F41C0
29426819,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7312130352072,-34.4977225121399]}",0101000020E6100000E04F8463985D4DC0DA0F0C5FB53F41C0
29426820,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7306551713612,-34.4984455067802]}",0101000020E610000022D3D01B865D4DC0BE3AF70FCD3F41C0
29426821,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7302752135236,-34.4989379253879]}",0101000020E6100000E3947FA8795D4DC03223AC32DD3F41C0
29426822,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7294709614405,-34.4999801980865]}",0101000020E61000006862F14D5F5D4DC0EEB6E359FF3F41C0
29426825,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7287170042885,-34.5021481967393]}",0101000020E6100000A4BA4A99465D4DC0CB5E6164464041C0
29426826,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7281777469551,-34.5028355942596]}",0101000020E6100000696CACED345D4DC0044EB0EA5C4041C0
29426827,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7276727414351,-34.5034793178433]}",0101000020E6100000CB536161245D4DC0B82CA202724041C0
29426828,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7273041432012,-34.5039491571461]}",0101000020E6100000AAA55A4D185D4DC00B65EE67814041C0
29426829,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7267696552949,-34.5046304385258]}",0101000020E6100000BD9BBEC9065D4DC06404EFBA974041C0
29426830,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.726218476658,-34.5053329801622]}",0101000020E6100000A27F1FBAF45C4DC089B147C0AE4041C0
29426831,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7257204763576,-34.5059677271409]}",0101000020E610000027FF9768E45C4DC06C73EC8CC34041C0
29426832,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7252092465386,-34.5066193238589]}",0101000020E6100000F55116A8D35C4DC06FBFE9E6D84041C0
29426836,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7482937566858,-34.47729559698]}",0101000020E61000001F62FE16C85F4DC0E1C6A905183D41C0
29426837,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7478348559902,-34.4778808436673]}",0101000020E6100000B8A4740DB95F4DC0C67711332B3D41C0
29426838,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7472123963866,-34.4786746645324]}",0101000020E6100000B3D2E2A7A45F4DC094CB1E36453D41C0
29426839,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7467253012208,-34.4792958424656]}",0101000020E61000006BEBD5B1945F4DC0D03FF090593D41C0
29426840,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7462563108722,-34.4798922154822]}",0101000020E6100000A1D0A853855F4DC0ED8CAD1B6D3D41C0
29426841,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.745729002395,-34.480570889165]}",0101000020E6100000907B460C745F4DC0CD2FCE58833D41C0
29426842,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7452644117069,-34.4811626368669]}",0101000020E6100000B79301D3645F4DC043B3BEBC963D41C0
29426843,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.744757749806,-34.4818079172933]}",0101000020E6100000056ED138545F4DC041DDBFE1AB3D41C0
29426844,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.744129107116,-34.4826101501083]}",0101000020E61000004E88619F3F5F4DC062B75D2BC63D41C0
29426845,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7435236698715,-34.4833911030525]}",0101000020E610000035F39AC82B5F4DC0D66479C2DF3D41C0
29426846,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7430490397142,-34.4839927379331]}",0101000020E6100000C2721E3B1C5F4DC048765A79F33D41C0
29426847,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7424255801785,-34.4847917347685]}",0101000020E6100000494A29CD075F4DC0D619D3A70D3E41C0
29426848,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.741955476447,-34.4853923217319]}",0101000020E6100000CE36A565F85E4DC0BBC8E955213E41C0
29426849,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7414427802219,-34.4860458925353]}",0101000020E61000004A74D698E75E4DC0A96576C0363E41C0
29426850,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7409078319066,-34.4867282191289]}",0101000020E6100000CDB15D11D65E4DC074993B1C4D3E41C0
29426851,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7403708574664,-34.487413923923]}",0101000020E610000063DDE578C45E4DC0A16E5794633E41C0
29426852,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7398654386047,-34.4880592929638]}",0101000020E6100000BE1F23E9B35E4DC0ECE416BA783E41C0
29426853,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7394177688515,-34.4886307444042]}",0101000020E610000038A6CF3DA55E4DC0A884C5738B3E41C0
29426854,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7389505388844,-34.4892269345934]}",0101000020E61000005DEF66EE955E4DC04F33FAFC9E3E41C0
29426855,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7384471293507,-34.4898703391982]}",0101000020E61000007A317F6F855E4DC085113F12B43E41C0
29426856,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7379331146247,-34.490527820772]}",0101000020E61000006DF9A097745E4DC037FF999DC93E41C0
29426857,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7374614900974,-34.4911290951649]}",0101000020E610000089035B23655E4DC07BEC7451DD3E41C0
29426858,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7370035293339,-34.4917141912885]}",0101000020E610000047C3B321565E4DC01848997DF03E41C0
29426859,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7364555377341,-34.4924148386905]}",0101000020E61000005AC3D02C445E4DC0D51E0E73073F41C0
29426860,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7361491363625,-34.4928053127242]}",0101000020E6100000EED388223A5E4DC0FFB8963E143F41C0
29426861,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.735734919261,-34.4933356463198]}",0101000020E61000002E60D48F2C5E4DC08772599F253F41C0
29426862,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7350932971485,-34.4941533864902]}",0101000020E61000007E618389175E4DC06A170D6B403F41C0
29426863,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7345089973091,-34.4948998623601]}",0101000020E6100000B6070D64045E4DC0DDD0F1E0583F41C0
29426864,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7338718029281,-34.4957131638629]}",0101000020E61000003384E082EF5D4DC06E7E6987733F41C0
