id,descripcion,tipo,clasificacion,tipo_red,jurisdiccion,geojson,geom
20463981,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.596029641327,-34.4670923364225]}",0101000020E6100000207904B34A4C4DC0CC9282AEC93B41C0
20463982,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5960673816849,-34.4670273620586]}",0101000020E610000043469BEF4B4C4DC07830778DC73B41C0
20463983,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6388514470289,-34.4661375918783]}",0101000020E6100000E6FE5BE2C5514DC0D6468865AA3B41C0
20463984,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6388160402998,-34.4660717217703]}",0101000020E6100000C09F58B9C4514DC0054CF93CA83B41C0
20463986,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6386172141737,-34.4661450345178]}",0101000020E6100000F5C47835BE514DC03439F7A3AA3B41C0
20463987,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6386526207189,-34.4662109046881]}",0101000020E61000000BBF7B5EBF514DC0425686CCAC3B41C0
23286954,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.7885255371921,-34.6679232856913]}",0101000020E61000008026A167EE644DC0F1239E827E5541C0
23286955,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.7885929567262,-34.6678524301864]}",0101000020E6100000587F2F9DF0644DC0391A3D307C5541C0
23314480,Entrada AT,TEAT,S,AT Geografico,VICENTELOPEZ                                                                                                                                                   ,"{""type"":""Point"",""coordinates"":[-58.5432477180963,-34.5265411687139]}",0101000020E6100000D16C272489454DC0DDCF75B3654341C0
23314481,Entrada AT,TEAT,S,AT Geografico,VICENTELOPEZ                                                                                                                                                   ,"{""type"":""Point"",""coordinates"":[-58.5432946817869,-34.5265825580317]}",0101000020E6100000C42E1DAE8A454DC0EBB1A80E674341C0
23314483,Entrada AT,TEAT,S,AT Geografico,VICENTELOPEZ                                                                                                                                                   ,"{""type"":""Point"",""coordinates"":[-58.5433416455346,-34.5266239473414]}",0101000020E6100000241013388C454DC0928FDB69684341C0
23314484,Entrada AT,TEAT,S,AT Geografico,VICENTELOPEZ                                                                                                                                                   ,"{""type"":""Point"",""coordinates"":[-58.5428915597173,-34.5269737647373]}",0101000020E610000056217B787D454DC0CBB256E0734341C0
23314486,Entrada AT,TEAT,S,AT Geografico,VICENTELOPEZ                                                                                                                                                   ,"{""type"":""Point"",""coordinates"":[-58.5428445960087,-34.5269323752574]}",0101000020E6100000785585EE7B454DC095772385724341C0
23314487,Entrada AT,TEAT,S,AT Geografico,VICENTELOPEZ                                                                                                                                                   ,"{""type"":""Point"",""coordinates"":[-58.5427976323463,-34.5268909857694]}",0101000020E610000008A38F647A454DC0E937F029714341C0
23328346,Entrada AT,TEAT,S,AT Geografico,VICENTELOPEZ                                                                                                                                                   ,"{""type"":""Point"",""coordinates"":[-58.4880627902081,-34.5172045683872]}",0101000020E6100000472B6DD7783E4DC0494861C2334241C0
23328347,Entrada AT,TEAT,S,AT Geografico,VICENTELOPEZ                                                                                                                                                   ,"{""type"":""Point"",""coordinates"":[-58.4878760208805,-34.517133052875]}",0101000020E61000009F17B1B8723E4DC0AAE3766A314241C0
23351536,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.7945545062772,-34.6719082722344]}",0101000020E6100000D3AC49F6B3654DC052941B17015641C0
23351538,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.7946220633744,-34.6718375039939]}",0101000020E6100000BF6FFF2CB6654DC0A7F075C5FE5541C0
23353826,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.8231827020665,-34.6367334847991]}",0101000020E61000001701000D5E694DC073BD9A7B805141C0
23353827,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.8230980176816,-34.6368229151341]}",0101000020E610000027AC9D465B694DC010ECCC69835141C0
23354411,Entrada AT,TEAT,S,AT Geografico,MERLO                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.7410694811324,-34.7224678352071]}",0101000020E61000007AC3605DDB5E4DC02C5076D3795C41C0
23354412,Entrada AT,TEAT,S,AT Geografico,MERLO                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.740996751835,-34.7225223661112]}",0101000020E610000065C947FBD85E4DC0BD89E69C7B5C41C0
23615714,Entrada AT,TEAT,S,AT Geografico,HURLINGHAM                                                                                                                                                     ,"{""type"":""Point"",""coordinates"":[-58.6709901886304,-34.5942830060325]}",0101000020E61000005D0DAA01E3554DC02EBD2D77114C41C0
23664475,Entrada AT,TEAT,S,AT Geografico,MALVINASARGENTINAS                                                                                                                                             ,"{""type"":""Point"",""coordinates"":[-58.7259495043229,-34.5083171486401]}",0101000020E61000009CCED1E9EB5C4DC0E4B34C89104141C0
23689492,Entrada AT,TEAT,S,AT Geografico,MALVINASARGENTINAS                                                                                                                                             ,"{""type"":""Point"",""coordinates"":[-58.7258977164385,-34.5083860115616]}",0101000020E61000001A2C6437EA5C4DC055B3F6CA124141C0
23694261,Entrada AT,TEAT,S,AT Geografico,HURLINGHAM                                                                                                                                                     ,"{""type"":""Point"",""coordinates"":[-58.6710622665154,-34.5942279890116]}",0101000020E6100000B1214C5EE5554DC01796A9A90F4C41C0
24225699,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.377009926103,-34.5767791617519]}",0101000020E61000009D707BDC41304DC08C5E4AE6D34941C0
24236677,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4283434071466,-34.555527533109]}",0101000020E61000007093EEF4D3364DC08E5DB5861B4741C0
24263855,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3770025067518,-34.5768519203682]}",0101000020E610000024813E9E41304DC0E14EA248D64941C0
24263856,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4284331031339,-34.555607962279]}",0101000020E6100000EB3D5BE5D6364DC05BB165291E4741C0
24333442,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3852478224425,-34.5717512430935]}",0101000020E6100000791FF7CC4F314DC059440D252F4941C0
24333444,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4291286297468,-34.5547792180805]}",0101000020E61000001345DBAFED364DC005146301034741C0
24413976,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.681563416479,-34.8796433014071]}",0101000020E6100000B2F653783D574DC034D8D526987041C0
24413977,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6810734459146,-34.8799616014612]}",0101000020E61000004730286A2D574DC07B01EE94A27041C0
24475783,Entrada AT,TEAT,S,AT Geografico,                                                                                                                                                               ,"{""type"":""Point"",""coordinates"":[-58.4008748953366,-34.5968831959479]}",0101000020E610000010A15ADE4F334DC06A1027AB664C41C0
24475784,Entrada AT,TEAT,S,AT Geografico,                                                                                                                                                               ,"{""type"":""Point"",""coordinates"":[-58.4009707811777,-34.596866120967]}",0101000020E6100000A2E7B30253334DC060D2EA1B664C41C0
24476428,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4290389338586,-34.5546987894377]}",0101000020E610000012D16EBFEA364DC005E2B35E004741C0
24476517,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3856770700639,-34.5715116043106]}",0101000020E6100000F15EC1DD5D314DC039E6D04A274941C0
24510464,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3856055289719,-34.5715515442075]}",0101000020E6100000AE0BA0855B314DC0B82CDB99284941C0
24527640,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4059033612483,-34.5840579128433]}",0101000020E6100000EEF22EA4F4334DC0E850E168C24A41C0
24576672,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3853193638874,-34.5717113033991]}",0101000020E6100000B434192552314DC01F6D03D62D4941C0
24576876,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4061596396602,-34.5838296389831]}",0101000020E6100000DFA5000AFD334DC018EFFAEDBA4A41C0
24673114,Entrada AT,TEAT,S,AT Geografico,MORON                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.5705978685031,-34.6371685944069]}",0101000020E6100000A731D85909494DC0088291BD8E5141C0
24673115,Entrada AT,TEAT,S,AT Geografico,MORON                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.5706491124761,-34.6371691951017]}",0101000020E6100000C7C9B5070B494DC07C7D9BC28E5141C0
24673116,Entrada AT,TEAT,S,AT Geografico,MORON                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.5706959952613,-34.6371697446547]}",0101000020E61000007ECDFD900C494DC06FA537C78E5141C0
24673117,Entrada AT,TEAT,S,AT Geografico,MORON                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.5703834265636,-34.636067267255]}",0101000020E6100000B4A2F95202494DC04C75F7A66A5141C0
24673118,Entrada AT,TEAT,S,AT Geografico,MORON                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.5702852956285,-34.6360665007643]}",0101000020E6100000990ECB1BFF484DC0936E89A06A5141C0
24673119,Entrada AT,TEAT,S,AT Geografico,MORON                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.5704815575035,-34.6360680336578]}",0101000020E61000007439288A05494DC0AC4B65AD6A5141C0
24673121,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5642069516592,-34.6402723409794]}",0101000020E6100000B1C6F2EE37484DC01985AE71F45141C0
24673122,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5642213134714,-34.6402750122969]}",0101000020E61000006A886C6738484DC06E211788F45141C0
24673123,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5642356752843,-34.6402776836218]}",0101000020E6100000934AE6DF38484DC0CDC17F9EF45141C0
24673124,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5642500370984,-34.6402803549359]}",0101000020E61000005E0D605839484DC04E5CE8B4F45141C0
24699305,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3851762809294,-34.5717911827367]}",0101000020E6100000ADE4D4744D314DC062FF1674304941C0
24763440,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.385183409768,-34.5718608947503]}",0101000020E610000026F5A1B04D314DC02C68E0BC324941C0
24797167,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3859721351312,-34.5716789683624]}",0101000020E610000023C7F08867314DC0C076C4C62C4941C0
24815253,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3859238504857,-34.5716197910425]}",0101000020E61000008C4AE6F365314DC00D235AD62A4941C0
24871505,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3858272814107,-34.5715014363529]}",0101000020E61000001DC8D1C962314DC05A6085F5264941C0
24871506,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3858755659195,-34.571560613712]}",0101000020E61000008CF9DB5E64314DC091C9EFE5284941C0
25110906,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3858662654143,-34.5718711021787]}",0101000020E6100000BF4AD71064314DC046B18012334941C0
25110928,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3854624465609,-34.5716314238923]}",0101000020E61000005EE85CD556314DC0E57DEF372B4941C0
25111009,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3855085581367,-34.5720708018083]}",0101000020E61000003FC32C5858314DC0AD61B49D394941C0
25245932,Entrada AT,TEAT,S,AT Geografico,MARCOSPAZ                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7184039455073,-34.9133632183168]}",0101000020E6100000B2A215A9F45B4DC01B050016E97441C0
25245933,Entrada AT,TEAT,S,AT Geografico,MARCOSPAZ                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7182070249106,-34.9133611411553]}",0101000020E6100000CCDF3135EE5B4DC087599304E97441C0
25245934,Entrada AT,TEAT,S,AT Geografico,MARCOSPAZ                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7183054852064,-34.9133621797759]}",0101000020E6100000DCBF236FF15B4DC03BC5490DE97441C0
25245935,Entrada AT,TEAT,S,AT Geografico,MARCOSPAZ                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.7181085646198,-34.913360102455]}",0101000020E6100000820240FBEA5B4DC0FAC1DCFBE87441C0
25449819,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5957089791411,-34.6715541241096]}",0101000020E61000001AAC1B31404C4DC0B1454C7CF55541C0
25449820,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5954347789155,-34.6709222818219]}",0101000020E6100000EA2BF334374C4DC0924A05C8E05541C0
26726322,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.608170325545,-34.7022808048906]}",0101000020E6100000874E7586D84D4DC091CE6056E45941C0
26726323,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6082079457942,-34.7024583560848]}",0101000020E61000003B2D0AC2D94D4DC0D217C927EA5941C0
26726324,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6080843303954,-34.7022932325511]}",0101000020E61000000C2114B5D54D4DC02401A1BEE45941C0
26726325,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6081219504644,-34.7024707837762]}",0101000020E6100000B69CA8F0D64D4DC06D5B0990EA5941C0
26800218,Entrada AT,TEAT,S,AT Geografico,GRALSANMARTIN                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.5901021833663,-34.5547079823001]}",0101000020E61000009E6DE577884B4DC09067D1AB004741C0
26800219,Entrada AT,TEAT,S,AT Geografico,GRALSANMARTIN                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.5902601879777,-34.5545838781549]}",0101000020E610000060BF55A58D4B4DC036C8C19AFC4641C0
26800220,Entrada AT,TEAT,S,AT Geografico,GRALSANMARTIN                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.5901621841533,-34.5547602723983]}",0101000020E61000001A23386F8A4B4DC008897562024741C0
26800221,Entrada AT,TEAT,S,AT Geografico,GRALSANMARTIN                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.59032018878,-34.5546361681766]}",0101000020E6100000477DA89C8F4B4DC0A9BF6551FE4641C0
27116891,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6575920890396,-34.4320434334382]}",0101000020E6100000454442FA2B544DC0CE8800334D3741C0
27116892,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6577574842386,-34.4319263324967]}",0101000020E61000007EC0B16531544DC0622DB05C493741C0
27116893,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6576486199912,-34.4320982506953]}",0101000020E6100000928F79D42D544DC095B2D7FE4E3741C0
27116894,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6578140152354,-34.4319811496791]}",0101000020E6100000AC24E93F33544DC01F2E87284B3741C0
27322970,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.98493019798,-34.4026240826911]}",0101000020E610000062955631127E4DC0C7DE992F893341C0
27322971,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.9848252183676,-34.4026763856853]}",0101000020E61000002195B4C00E7E4DC0EBB159E68A3341C0
27417713,Entrada AT,TEAT,S,AT Geografico,SANISIDRO                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5316428799914,-34.5065648869171]}",0101000020E6100000685BB7DF0C444DC0344E431ED74041C0
27417714,Entrada AT,TEAT,S,AT Geografico,SANISIDRO                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5318605693204,-34.5065686954852]}",0101000020E6100000A7A1D30114444DC0A724363ED74041C0
27417715,Entrada AT,TEAT,S,AT Geografico,SANISIDRO                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5316410396308,-34.5066369710514]}",0101000020E61000007F3647D00C444DC01ACEF27AD94041C0
27417716,Entrada AT,TEAT,S,AT Geografico,SANISIDRO                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5318587291581,-34.5066407796186]}",0101000020E6100000B9E963F213444DC017A4E59AD94041C0
27743612,Entrada AT,TEAT,S,AT Geografico,                                                                                                                                                               ,"{""type"":""Point"",""coordinates"":[-58.432073749512,-34.6030498409872]}",0101000020E610000096CE4F314E374DC0ED72B8BC304D41C0
27743613,Entrada AT,TEAT,S,AT Geografico,                                                                                                                                                               ,"{""type"":""Point"",""coordinates"":[-58.4319842688391,-34.6030124242052]}",0101000020E61000007886B1424B374DC08185D8822F4D41C0
27765014,Entrada AT,TEAT,S,AT Geografico,                                                                                                                                                               ,"{""type"":""Point"",""coordinates"":[-58.3406273698729,-34.6246198612129]}",0101000020E610000002DD7AAD992B4DC0BC2B2A8BF34F41C0
29294779,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.628555791792,-34.409625759071]}",0101000020E6100000A3BA248474504DC08D67EB9D6E3441C0
29294780,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6287273730722,-34.4095649237282]}",0101000020E6100000F4B878237A504DC02B80989F6C3441C0
29457174,Entrada AT,TEAT,S,AT Geografico,MALVINASARGENTINAS                                                                                                                                             ,"{""type"":""Point"",""coordinates"":[-58.7488021573674,-34.4762437817216]}",0101000020E61000009988C4BFD85F4DC078B5658EF53C41C0
29457175,Entrada AT,TEAT,S,AT Geografico,MALVINASARGENTINAS                                                                                                                                             ,"{""type"":""Point"",""coordinates"":[-58.7486587342417,-34.4761610554755]}",0101000020E610000061B7A50CD45F4DC0B37270D8F23C41C0
30048519,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.7972689009882,-34.6722780812215]}",0101000020E61000005DEE47E80C664DC000554A350D5641C0
30065445,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4441118409477,-34.5776240806906]}",0101000020E6100000845124A8D8384DC060F9FB95EF4941C0
30072188,Entrada AT,TEAT,S,AT Geografico,GRALSANMARTIN                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.5272892258414,-34.5799754533917]}",0101000020E6100000D5429E367E434DC06466BAA23C4A41C0
30072189,Entrada AT,TEAT,S,AT Geografico,GRALSANMARTIN                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.5272113407777,-34.5798577623419]}",0101000020E6100000415C45A97B434DC090CB76C7384A41C0
31546942,Entrada AT,TEAT,S,AT Geografico,                                                                                                                                                               ,"{""type"":""Point"",""coordinates"":[-58.4463329432191,-34.5958666173122]}",0101000020E61000007220197021394DC02611795B454C41C0
31546943,Entrada AT,TEAT,S,AT Geografico,                                                                                                                                                               ,"{""type"":""Point"",""coordinates"":[-58.446260656332,-34.5958117949823]}",0101000020E6100000FE37B6111F394DC09402978F434C41C0
33006118,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.406188135657,-34.5838626552335]}",0101000020E6100000C5550BF9FD334DC0AECAF002BC4A41C0
33006119,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4058288533996,-34.5840747651481]}",0101000020E6100000EA8F2A33F2334DC0765D3FF6C24A41C0
35536586,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6048267457981,-34.7711523716313]}",0101000020E610000071797AF66A4D4DC0D731F41EB56241C0
35536598,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6048540711679,-34.7711758725241]}",0101000020E61000005C42B3DB6B4D4DC049FA17E4B56241C0
36392410,Entrada AT,TEAT,S,AT Geografico,MORON                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.5705360898971,-34.6357809495473]}",0101000020E6100000E0A59B5307494DC0D7DC2845615141C0
36392597,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.583334923457,-34.6994318149991]}",0101000020E61000006B6E01B8AA4A4DC0FF9951FB865941C0
36508424,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.444046546117,-34.5774827950916]}",0101000020E6100000BABC6884D6384DC0ED75CBF4EA4941C0
36508425,Entrada AT,TEAT,S,AT Geografico,GRALSANMARTIN                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.5544024452176,-34.5618208076947]}",0101000020E61000001E84C9A8F6464DC070A185BEE94741C0
36664833,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.7967507693857,-34.6720961209358]}",0101000020E61000008AC9E0EDFB654DC00298E53E075641C0
36664837,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.7882972148457,-34.6681525710938]}",0101000020E61000001EA552ECE6644DC009CB0006865541C0
36664838,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.7882314089015,-34.6682212641073]}",0101000020E6100000BA744DC4E4644DC08EEA3D46885541C0
42058673,Entrada AT,TEAT,S,AT Geografico,MERLO                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6656557056004,-34.748990697297]}",0101000020E61000008BF9C63434554DC011F35AEDDE5F41C0
42058674,Entrada AT,TEAT,S,AT Geografico,MERLO                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6656293696268,-34.7490518382771]}",0101000020E6100000EEE6DA5733554DC051343EEEE05F41C0
42201070,Entrada AT,TEAT,S,AT Geografico,"","{""type"":""Point"",""coordinates"":[-58.5149457973774,-34.5620986129308]}",0101000020E610000070796FBEE9414DC01CD5EBD8F24741C0
42201071,Entrada AT,TEAT,S,AT Geografico,VICENTELOPEZ                                                                                                                                                   ,"{""type"":""Point"",""coordinates"":[-58.5232179087115,-34.5444174925703]}",0101000020E6100000774CEFCDF8424DC0D7FAEE78AF4541C0
